Latitude,Longitude,Distance
-38.66,-58.94,0.0591381
-38.66,145.7,0.158468
-38.66,145.78,0.196883
-38.66,146.74,0.200524
-38.66,146.78,0.326537
-38.66,146.82,0.273424
-38.66,146.86,0.18993
-38.66,174.62,0.040816
-38.66,178.14,0.392954
-38.7,-73.46,0.327012
-38.7,-59.1,0.22506
-38.7,143.14,0.182181
-38.7,143.82,0.139169
-38.7,146.22,0.48862
-38.7,146.26,0.207582
-38.7,146.3,0.17828
-38.7,146.38,0.0922115
-38.7,146.46,0.175988
-38.7,146.54,0.185111
-38.7,146.58,0.351869
-38.7,146.62,0.249917
-38.7,146.74,0.102468
-38.7,174.62,0.169538
-38.7,178.06,0.218926
-38.74,-59.34,0.0514989
-38.74,143.7,0.484745
-38.74,146.46,0.395338
-38.74,146.58,0.00520892
-38.74,177.94,0.289469
-38.78,-73.42,0.134018
-38.78,-59.58,0.0642542
-38.78,143.42,0.16262
-38.78,146.46,0.193162
-38.78,146.5,0.0459526
-38.78,177.94,0.188573
-38.82,-73.38,0.30009
-38.82,-62.38,0.375031
-38.82,-62.34,0.196398
-38.82,-62.3,0.421696
-38.82,-62.26,0.106009
-38.82,-62.18,0.463413
-38.82,143.46,0.459374
-38.82,146.06,0.186935
-38.82,146.1,0.461575
-38.82,146.14,0.0670257
-38.82,146.42,0.496816
-38.86,-73.38,0.341645
-38.86,-62.38,0.174599
-38.86,-62.22,0.483668
-38.86,-60.06,0.121018
-38.86,-60.02,0.37312
-38.86,143.54,0.135688
-38.86,145.9,0.311607
-38.86,146.18,0.15281
-38.86,146.38,0.0327706
-38.86,174.54,0.45528
-38.9,-62.1,0.125104
-38.9,-60.3,0.180806
-38.9,146.3,0.404563
-38.9,174.5,0.0773925
-38.9,177.9,0.307125
-38.94,-62.34,0.257348
-38.94,-62.02,0.00791398
-38.94,-60.58,0.16304
-38.94,-60.54,0.328239
-38.94,146.46,0.221578
-38.94,174.46,0.304136
-38.94,177.9,0.0180765
-38.98,-62.3,0.0275925
-38.98,-62.14,0.313267
-38.98,-61.74,0.250049
-38.98,-60.82,0.0616765
-38.98,174.26,0.363897
-38.98,174.3,0.258193
-38.98,177.9,0.343311
-39.02,-62.3,0.240394
-39.02,-62.22,0.253627
-39.02,-62.14,0.185403
-39.02,-62.1,0.494855
-39.02,-62.06,0.0125696
-39.02,-61.98,0.351201
-39.02,146.46,0.28472
-39.02,174.14,0.331682
-39.06,146.34,0.270937
-39.06,146.46,0.267768
-39.06,177.42,0.0768711
-39.06,177.5,0.16328
-39.06,177.54,0.2071
-39.06,177.58,0.252453
-39.06,177.62,0.299306
-39.06,177.66,0.347693
-39.06,177.7,0.397578
-39.06,177.74,0.136013
-39.06,177.9,0.185616
-39.1,-62.02,0.00636616
-39.1,173.98,0.397405
-39.1,177.3,0.420235
-39.1,177.86,0.479685
-39.1,177.98,0.0212615
-39.14,-62.34,0.417569
-39.14,-61.9,0.132335
-39.14,146.38,0.253691
-39.18,-62.34,0.322001
-39.18,-61.98,0.471399
-39.18,-61.86,0.467766
-39.18,173.82,0.143213
-39.22,-73.22,0.236397
-39.22,-62.14,0.174028
-39.22,-62.1,0.0992056
-39.22,-61.86,0.281813
-39.22,146.98,0.0727544
-39.22,173.78,0.130334
-39.26,-73.22,0.164893
-39.26,-62.02,0.219807
-39.26,177.02,0.232326
-39.26,177.86,0.342962
-39.3,-62.3,0.00641701
-39.3,-62.26,0.489307
-39.3,176.98,0.030345
-39.34,-73.22,0.188146
-39.34,-62.26,0.105401
-39.34,176.94,0.461593
-39.38,-73.22,0.147962
-39.38,-62.14,0.32137
-39.38,-62.1,0.432001
-39.38,173.78,0.303461
-39.38,176.9,0.0700218
-39.42,-73.22,0.336212
-39.46,-73.26,0.400005
-39.46,147.3,0.0518444
-39.46,147.34,0.00920354
-39.5,-62.06,0.249523
-39.5,147.34,0.491494
-39.5,173.9,0.0971745
-39.54,-73.26,0.495986
-39.58,174.06,0.484687
-39.58,174.1,0.213996
-39.58,174.14,0.494245
-39.62,-62.1,0.0531804
-39.66,-62.1,0.294787
-39.66,144.1,0.0887352
-39.7,-62.1,0.193058
-39.7,147.94,0.148464
-39.74,144.1,0.455118
-39.74,147.98,0.374406
-39.74,174.42,0.486709
-39.74,177.02,0.357682
-39.78,143.86,0.146591
-39.78,147.86,0.342329
-39.82,143.86,0.480992
-39.82,174.58,0.39332
-39.86,-73.3,0.0158835
-39.86,-62.26,0.0185882
-39.86,-62.22,0.397094
-39.86,-62.14,0.0858374
-39.86,143.86,0.117528
-39.86,147.78,0.383164
-39.86,174.78,0.236028
-39.9,-73.5,0.196397
-39.9,-73.38,0.228191
-39.9,-73.34,0.0828557
-39.9,147.78,0.156248
-39.94,-73.38,0.338513
-39.94,143.86,0.402254
-39.94,144.14,0.389714
-39.94,148.18,0.488874
-39.94,148.34,0.383148
-39.94,174.98,0.47372
-39.94,175.06,0.199774
-39.94,176.94,0.0261477
-39.98,-62.34,0.123615
-39.98,144.14,0.349757
-39.98,147.9,0.151259
-39.98,175.02,0.323939
-40.02,-73.7,0.178365
-40.02,-62.34,0.194022
-40.02,143.9,0.271095
-40.02,147.86,0.026027
-40.02,176.9,0.00877993
-40.06,143.9,0.362574
-40.06,147.78,0.156839
-40.06,147.94,0.00589211
-40.1,-62.34,0.457814
-40.1,147.74,0.177452
-40.1,148.3,0.430542
-40.14,-73.66,0.49845
-40.14,-62.34,0.238893
-40.14,148.02,0.448856
-40.14,175.18,0.212319
-40.14,176.86,0.357833
-40.18,-62.34,0.0199716
-40.18,147.98,0.0912358
-40.18,148.3,0.234333
-40.22,-73.7,0.337603
-40.22,-62.38,0.283688
-40.22,-62.1,0.31416
-40.22,148.26,0.427665
-40.22,148.3,0.0947994
-40.26,-73.74,0.338151
-40.26,148.26,0.376723
-40.26,148.3,0.387492
-40.26,175.22,0.266588
-40.26,176.7,0.0704579
-40.3,-9.9,0.287626
-40.3,147.86,0.336866
-40.3,148.14,3.2555e-05
-40.3,148.34,0.376542
-40.3,175.22,0.333963
-40.34,-62.3,0.0185674
-40.34,148.1,0.287957
-40.34,148.14,0.0616345
-40.34,148.26,0.138943
-40.34,148.38,0.438266
-40.38,-73.78,0.257071
-40.38,-62.46,0.199401
-40.38,-62.18,0.268322
-40.38,-62.14,0.0901967
-40.42,-62.14,0.492948
-40.42,144.78,0.138615
-40.42,147.98,0.469335
-40.42,148.02,0.0769619
-40.42,148.46,0.0188665
-40.42,175.22,0.179444
-40.46,-62.42,0.345019
-40.46,-62.18,0.471067
-40.46,144.86,0.306685
-40.46,144.94,0.275113
-40.46,148.06,0.49328
-40.46,148.14,0.105753
-40.46,148.42,0.0732059
-40.46,175.22,0.30051
-40.46,176.62,0.424861
-40.5,-73.74,0.281412
-40.5,-62.34,0.388256
-40.5,148.14,0.219142
-40.5,148.22,0.146556
-40.5,148.34,0.0539754
-40.5,175.26,0.418833
-40.5,176.58,0.373949
-40.54,-62.3,0.0864837
-40.54,-62.26,0.0103784
-40.54,144.78,0.00566819
-40.54,172.74,0.470168
-40.54,172.98,0.0681584
-40.58,-62.26,0.30323
-40.58,-62.18,0.0765969
-40.58,175.18,0.196437
-40.58,176.46,0.181374
-40.62,-73.78,0.421717
-40.62,-62.18,0.35419
-40.62,172.54,0.211055
-40.66,-62.22,0.153057
-40.66,144.7,0.0342794
-40.66,144.98,0.166026
-40.66,172.66,0.29278
-40.66,176.38,0.270888
-40.7,-73.82,0.302125
-40.7,-73.78,0.203122
-40.7,144.82,0.0357959
-40.7,144.86,0.496614
-40.7,145.06,0.39541
-40.7,175.14,0.0410374
-40.74,-64.94,0.107
-40.74,-64.78,0.0308931
-40.74,-62.26,0.285984
-40.74,144.86,0.222825
-40.74,144.9,0.0538812
-40.74,145.26,0.158069
-40.74,147.94,0.175257
-40.74,148.1,0.0129639
-40.74,172.7,0.220319
-40.74,173.86,0.210577
-40.74,173.94,0.272158
-40.74,176.3,0.0161016
-40.78,-64.78,0.461259
-40.78,-64.74,0.462508
-40.78,144.7,0.0469451
-40.78,145.02,0.207535
-40.78,145.06,0.46611
-40.78,145.1,0.345008
-40.78,145.26,0.275492
-40.78,172.22,0.429337
-40.78,172.98,0.472965
-40.78,173.9,0.319556
-40.78,173.98,0.38264
-40.82,-65.1,0.397494
-40.82,-64.9,0.461982
-40.82,-64.78,0.187303
-40.82,144.7,0.390174
-40.82,145.1,0.278105
-40.82,145.14,0.0129648
-40.82,145.3,0.296444
-40.82,148.18,0.430594
-40.82,172.82,0.155408
-40.82,172.9,0.328384
-40.82,172.94,0.0840939
-40.82,173.94,0.115301
-40.82,174.94,0.475561
-40.82,175.06,0.481806
-40.82,176.26,0.273766
-40.86,-73.9,0.223754
-40.86,-64.58,0.111352
-40.86,-62.3,0.200466
-40.86,145.42,0.205584
-40.86,147.7,0.317822
-40.86,147.74,0.19895
-40.86,147.9,0.109604
-40.86,148.22,0.0642778
-40.86,173.02,0.373066
-40.86,173.06,0.366856
-40.86,173.78,0.0304377
-40.86,173.82,0.289173
-40.86,173.9,0.252475
-40.86,175.02,0.0722094
-40.9,-65.14,0.113724
-40.9,-64.46,0.211076
-40.9,144.66,0.331583
-40.9,145.54,0.201379
-40.9,148.26,0.117404
-40.9,172.1,0.385083
-40.9,173.86,0.163658
-40.9,173.98,0.0150828
-40.9,174.98,0.27397
-40.94,-73.9,0.169484
-40.94,-73.86,0.268612
-40.94,-64.38,0.342419
-40.94,-62.46,0.126916
-40.94,145.66,0.0878556
-40.94,145.7,0.286666
-40.94,147.34,0.37448
-40.94,147.54,0.346892
-40.94,172.1,0.185713
-40.94,173.06,0.151205
-40.94,173.78,0.212594
-40.94,173.86,0.438032
-40.94,173.98,0.189139
-40.94,174.98,0.437662
-40.94,176.18,0.11765
-40.98,-64.1,0.124256
-40.98,-62.58,0.115456
-40.98,147.02,0.490878
-40.98,147.38,0.404069
-40.98,173.06,0.0916181
-40.98,173.9,0.486078
-40.98,174.02,0.468077
-40.98,176.14,0.201066
-41.02,146.9,0.44813
-41.02,173.02,0.192254
-41.02,173.7,0.177294
-41.02,173.78,0.11528
-41.02,173.82,0.0815853
-41.02,173.86,0.389027
-41.02,173.9,0.0201556
-41.02,173.94,0.0642998
-41.02,173.98,0.315032
-41.02,174.02,0.0525626
-41.02,174.1,0.124669
-41.02,174.14,0.0985699
-41.02,174.3,0.0734363
-41.02,174.9,0.49038
-41.06,-73.94,0.128355
-41.06,-64.02,0.0451229
-41.06,144.66,0.292554
-41.06,145.94,0.482536
-41.06,146.82,0.223075
-41.06,148.3,0.49847
-41.06,173.58,0.381224
-41.06,173.62,0.499273
-41.06,173.78,0.136038
-41.06,173.86,0.436913
-41.06,173.9,0.0867721
-41.06,173.94,0.261975
-41.06,173.98,0.311952
-41.06,174.02,0.162654
-41.06,176.1,0.053916
-41.1,-62.94,0.319058
-41.1,173.54,0.24774
-41.1,173.62,0.0382756
-41.1,173.66,0.0313497
-41.1,173.86,0.213722
-41.1,173.98,0.365726
-41.1,174.02,0.137687
-41.1,174.18,0.171978
-41.1,174.86,0.10268
-41.1,174.9,0.380599
-41.14,-65.14,0.302248
-41.14,-63.06,0.101413
-41.14,146.5,0.139676
-41.14,146.54,0.361897
-41.14,146.82,0.0999407
-41.14,146.86,0.340007
-41.14,148.26,0.0459583
-41.14,173.02,0.370188
-41.14,173.42,0.267244
-41.14,173.5,0.49488
-41.14,174.22,0.0555641
-41.14,174.3,0.0721677
-41.14,174.34,0.222707
-41.14,174.38,0.4335
-41.14,174.78,0.0639864
-41.14,176.06,0.444624
-41.18,148.26,0.333611
-41.18,173.06,0.150705
-41.18,173.86,0.4095
-41.18,174.06,0.0178426
-41.18,174.1,0.252584
-41.18,174.18,0.165631
-41.18,174.26,0.235129
-41.18,174.3,0.479937
-41.18,174.34,0.268544
-41.18,174.38,0.201935
-41.22,146.58,0.109074
-41.22,173.86,0.216112
-41.22,173.94,0.0771205
-41.22,173.98,0.39835
-41.22,174.06,0.370473
-41.22,174.18,0.317888
-41.22,174.3,0.381264
-41.22,175.98,0.0446408
-41.26,-65.1,0.356073
-41.26,144.7,0.041196
-41.26,148.3,0.315946
-41.26,172.1,0.114735
-41.26,173.1,0.156229
-41.26,173.14,0.267123
-41.26,173.3,0.420418
-41.26,173.78,0.222352
-41.26,173.86,0.0932971
-41.26,173.94,0.198723
-41.26,174.06,0.193673
-41.26,174.14,0.251779
-41.26,174.18,0.43152
-41.26,174.26,0.446552
-41.26,174.9,0.281798
-41.3,-73.86,0.0971943
-41.3,148.34,0.25244
-41.3,173.18,0.0572848
-41.3,174.14,0.437639
-41.3,174.18,0.292765
-41.3,174.62,0.0369559
-41.3,174.82,0.264212
-41.3,174.9,0.464766
-41.34,-73.86,0.243618
-41.34,148.26,0.189188
-41.34,174.14,0.0977256
-41.34,174.18,0.169285
-41.34,174.66,0.28933
-41.34,174.82,0.401405
-41.34,174.86,0.23174
-41.38,-65.06,0.397469
-41.38,144.78,0.140955
-41.38,174.06,0.296254
-41.38,174.86,0.491873
-41.38,175.06,0.19412
-41.38,175.14,0.262942
-41.38,175.78,0.462472
-41.42,144.74,0.363237
-41.42,172.02,0.374074
-41.42,175.18,0.346333
-41.46,-72.3,0.442909
-41.46,148.26,0.394159
-41.46,171.98,0.05365
-41.46,175.62,0.146064
-41.5,-72.98,0.127003
-41.5,-72.9,0.129771
-41.5,-72.34,0.171168
-41.5,-64.98,0.469412
-41.5,144.82,0.220214
-41.5,148.26,0.332619
-41.5,174.06,0.180275
-41.5,175.54,0.386886
-41.54,-72.74,0.317977
-41.54,-72.3,0.47274
-41.54,171.94,0.259738
-41.54,175.22,0.211548
-41.58,-73.5,0.208862
-41.58,-73.1,0.476686
-41.58,-72.98,0.257242
-41.58,-65.06,0.350609
-41.58,-64.98,0.130673
-41.58,171.9,0.177359
-41.62,-73.62,0.476145
-41.62,-73.58,0.157741
-41.62,-73.1,0.390179
-41.62,-72.7,0.0441736
-41.62,-65.02,0.0534894
-41.62,171.86,0.153087
-41.66,-73.7,0.294411
-41.66,-73.66,0.487462
-41.66,-73.06,0.367911
-41.66,-72.98,0.449561
-41.66,-72.38,0.234692
-41.66,-72.3,0.303239
-41.66,-65.02,0.150639
-41.66,144.94,0.130724
-41.66,148.3,0.461832
-41.7,-73.26,0.357847
-41.7,-73.06,0.343369
-41.7,-72.98,0.00952931
-41.7,-72.94,0.35591
-41.7,-72.9,0.0946516
-41.7,-72.66,0.423719
-41.7,-72.46,0.031334
-41.7,-72.38,0.386079
-41.7,-65.02,0.125773
-41.7,171.74,0.495883
-41.7,174.18,0.195797
-41.74,-73.82,0.0109143
-41.74,-73.74,0.140375
-41.74,-73.26,0.181512
-41.74,-73.22,0.0578005
-41.74,-73.18,0.188363
-41.74,-73.06,0.300011
-41.74,-72.62,0.11406
-41.74,-72.58,0.373442
-41.74,-72.54,0.265989
-41.74,-65.02,0.124985
-41.74,144.98,0.381552
-41.74,171.66,0.0867737
-41.78,-74.02,0.300983
-41.78,-73.9,0.40895
-41.78,-73.54,0.316313
-41.78,-73.34,0.0873442
-41.78,-73.26,0.466718
-41.78,-73.18,0.257401
-41.78,-73.14,0.0017055
-41.78,-73.1,0.0308395
-41.78,-72.7,0.169092
-41.78,171.46,0.468848
-41.82,-74.06,0.249887
-41.82,-73.7,0.377239
-41.82,-73.62,0.174105
-41.82,-73.54,0.484962
-41.82,-73.34,0.00539741
-41.82,-73.1,0.280041
-41.82,-73.06,0.254591
-41.82,148.26,0.278269
-41.86,-73.98,0.036379
-41.86,-73.9,0.102242
-41.86,-73.82,0.168494
-41.86,-73.5,0.0548251
-41.86,171.46,0.389793
-41.86,174.18,0.301707
-41.9,-73.54,0.207146
-41.9,-72.9,0.381856
-41.9,-72.86,0.415135
-41.9,-65.06,0.333438
-41.9,145.14,0.302044
-41.9,174.14,0.290716
-41.94,-72.82,0.0978646
-41.94,145.18,0.298656
-41.98,-74.06,0.432623
-41.98,-72.78,0.331759
-41.98,-72.5,0.16755
-41.98,148.22,0.426813
-41.98,148.3,0.346036
-42.02,-72.7,0.0432154
-42.02,-72.62,0.21597
-42.02,-65.06,0.1247
-42.02,148.18,0.141793
-42.06,-74.06,0.194764
-42.06,-72.62,0.375115
-42.06,-72.54,0.118478
-42.06,148.14,0.326809
-42.1,-72.5,0.2291
-42.1,145.26,0.272455
-42.1,148.1,0.143417
-42.1,148.18,0.178923
-42.1,148.22,0.0948148
-42.1,148.34,0.016782
-42.1,171.34,0.036198
-42.1,173.94,0.0369961
-42.14,-73.46,0.0767778
-42.14,-73.38,0.0506693
-42.14,-72.62,0.472335
-42.14,145.26,0.16483
-42.14,148.34,0.467945
-42.18,-74.1,0.244818
-42.18,-73.38,0.141973
-42.18,-72.46,0.47221
-42.18,-72.42,0.402758
-42.18,-72.38,0.338296
-42.18,-64.1,0.388478
-42.18,-63.7,0.405594
-42.18,145.3,0.112929
-42.18,148.34,0.0747857
-42.22,-72.7,0.247394
-42.22,-72.66,0.361926
-42.22,-64.7,0.418423
-42.22,-64.66,0.32878
-42.22,-64.3,0.394091
-42.22,-64.26,0.461841
-42.22,145.22,0.00541671
-42.22,145.26,0.342707
-42.22,148.26,0.45384
-42.22,173.86,0.291533
-42.26,-73.1,0.25521
-42.26,-72.74,0.0526343
-42.26,-72.46,0.196466
-42.26,-72.42,0.212866
-42.26,145.38,0.205202
-42.26,148.02,0.159987
-42.3,-73.3,0.490491
-42.3,-73.26,0.182883
-42.3,-73.22,0.0408195
-42.3,-73.14,0.0161833
-42.3,-72.54,0.324496
-42.3,-72.5,0.381287
-42.3,-64.54,0.335321
-42.3,-63.66,0.405964
-42.3,148.3,0.351805
-42.34,-74.18,0.297127
-42.34,-73.54,0.304849
-42.34,-73.5,0.0771992
-42.34,-73.38,0.398293
-42.34,-73.26,0.165669
-42.34,-73.22,0.128915
-42.34,-73.14,0.108318
-42.34,-64.58,0.468492
-42.34,-64.06,0.278558
-42.34,145.5,0.446992
-42.34,147.94,0.202576
-42.34,147.98,0.46652
-42.34,148.02,0.342585
-42.34,148.3,0.0626279
-42.34,148.34,0.259902
-42.34,171.26,0.225365
-42.38,-74.18,0.27966
-42.38,-73.62,0.465278
-42.38,-73.46,0.225878
-42.38,-73.14,0.0363489
-42.38,-72.46,0.094849
-42.38,145.42,0.330129
-42.38,145.54,0.0547059
-42.38,171.22,0.225414
-42.42,-73.66,0.218368
-42.42,-73.3,0.0930562
-42.42,-72.7,0.162081
-42.42,-64.34,0.234348
-42.42,-64.26,0.0979153
-42.42,-64.22,0.253492
-42.42,-64.1,0.162178
-42.42,-63.62,0.479209
-42.42,173.62,0.358526
-42.42,173.66,0.285723
-42.42,173.7,0.340729
-42.46,-74.22,0.490825
-42.46,-73.66,0.110193
-42.46,-73.5,0.406673
-42.46,-73.38,0.0240619
-42.46,-73.26,0.195663
-42.46,-72.46,0.446038
-42.46,-63.62,0.453251
-42.46,145.46,0.299545
-42.46,171.18,0.275771
-42.5,-74.22,0.381857
-42.5,-73.26,0.335866
-42.5,-72.66,0.17007
-42.5,-72.46,0.045616
-42.5,-64.66,0.333114
-42.5,-64.62,0.154469
-42.5,-64.54,0.47966
-42.5,-64.5,0.215722
-42.5,145.26,0.349364
-42.54,-73.62,0.303667
-42.54,-73.42,0.459762
-42.54,-72.66,0.0833777
-42.54,-64.74,0.0382573
-42.54,-64.34,0.105419
-42.54,145.26,0.385905
-42.54,147.94,0.3542
-42.54,171.14,0.0368516
-42.58,-73.62,0.100662
-42.58,-73.54,0.254951
-42.58,-73.42,0.405659
-42.58,-73.22,0.0940378
-42.58,-64.26,0.479873
-42.58,147.9,0.430356
-42.58,148.06,0.351485
-42.58,148.1,0.121788
-42.58,173.5,0.300922
-42.62,-73.78,0.00255327
-42.62,-73.74,0.381795
-42.62,-73.54,0.306943
-42.62,-73.46,0.330311
-42.62,-73.42,0.0828042
-42.62,-73.34,0.469382
-42.62,-72.86,0.0859042
-42.62,-72.5,0.236793
-42.62,-64.9,0.0477258
-42.62,-64.86,0.101185
-42.62,-64.26,0.242759
-42.62,-64.22,0.202511
-42.62,145.26,0.338385
-42.62,145.3,0.218688
-42.62,147.94,0.00727834
-42.62,148.14,0.471878
-42.66,-73.74,0.467234
-42.66,-73.7,0.285255
-42.66,-73.58,0.335443
-42.66,-73.26,0.0309436
-42.66,-73.1,0.311602
-42.66,-72.82,0.157344
-42.66,-64.98,0.115406
-42.66,-63.62,0.386568
-42.66,145.34,0.20542
-42.66,147.94,0.156321
-42.66,148.02,0.171999
-42.66,148.06,0.470822
-42.66,148.14,0.371828
-42.7,-73.1,0.129021
-42.7,-73.02,0.385939
-42.7,147.94,0.397971
-42.7,170.98,0.191057
-42.7,173.42,0.368591
-42.74,-74.18,0.00697139
-42.74,-73.62,0.170408
-42.74,-73.1,0.308324
-42.74,-73.06,0.467775
-42.74,-73.02,0.157218
-42.74,-72.98,0.124422
-42.74,145.38,0.468753
-42.74,147.18,0.0294067
-42.74,147.22,0.274012
-42.74,148.02,0.18195
-42.74,170.94,0.416765
-42.74,170.98,0.407565
-42.78,-74.18,0.493785
-42.78,-72.98,0.163499
-42.78,-72.94,0.447375
-42.78,-65.02,0.243911
-42.78,-63.66,0.122895
-42.78,145.38,0.477386
-42.78,147.26,0.408931
-42.78,147.46,0.241606
-42.78,147.54,0.114826
-42.78,170.9,0.108851
-42.78,173.38,0.0976245
-42.82,-63.78,0.334562
-42.82,147.26,0.496515
-42.82,147.5,0.0824339
-42.82,147.86,0.313591
-42.82,170.86,0.193402
-42.86,-72.82,0.133366
-42.86,-64.02,0.412981
-42.86,-63.98,0.423292
-42.86,145.42,0.402212
-42.86,170.82,0.491269
-42.9,-73.66,0.430681
-42.9,-72.74,0.246798
-42.9,145.46,0.11608
-42.9,147.34,0.302294
-42.9,147.5,0.296849
-42.9,147.66,0.356602
-42.9,147.74,0.373541
-42.9,147.78,0.259187
-42.9,147.9,0.245459
-42.9,147.98,0.024484
-42.9,173.3,0.319615
-42.94,-73.58,0.0568278
-42.94,-72.82,0.0915182
-42.94,-72.74,0.406122
-42.94,-64.34,0.105497
-42.94,147.46,0.323116
-42.94,147.78,0.213077
-42.94,147.82,0.038816
-42.94,147.98,0.409116
-42.94,170.7,0.405619
-42.94,173.26,0.244757
-42.98,-73.58,0.441536
-42.98,-73.5,0.315647
-42.98,-72.78,0.211454
-42.98,-72.74,0.400708
-42.98,145.54,0.38548
-42.98,145.58,0.427801
-42.98,147.98,0.0145696
-42.98,170.62,0.0224242
-42.98,173.18,0.186601
-43.02,-73.54,0.369313
-43.02,-73.34,0.169518
-43.02,-64.38,0.20144
-43.02,145.62,0.122219
-43.02,147.34,0.301377
-43.02,147.62,0.427639
-43.02,147.74,0.230443
-43.02,147.9,0.142043
-43.02,170.5,0.289307
-43.02,170.7,0.175653
-43.06,-73.58,0.0968599
-43.06,-73.46,0.103229
-43.06,-72.78,0.215427
-43.06,-72.74,0.0882636
-43.06,147.26,0.387372
-43.06,147.62,0.209786
-43.06,147.82,0.475215
-43.06,147.86,0.310156
-43.06,147.94,0.387732
-43.06,170.42,0.0598196
-43.06,170.5,0.433103
-43.06,170.54,0.420558
-43.06,173.02,0.17565
-43.1,-74.34,0.390459
-43.1,-73.5,0.388433
-43.1,-72.9,0.0269687
-43.1,-64.58,0.1225
-43.1,145.66,0.101892
-43.1,147.38,0.226078
-43.1,147.7,0.327414
-43.1,147.74,0.083468
-43.1,147.98,0.162392
-43.1,170.34,0.003458
-43.1,170.38,0.0597593
-43.1,170.46,0.0358759
-43.1,170.62,0.481848
-43.1,170.74,0.150545
-43.1,172.9,0.260064
-43.14,-73.58,0.437526
-43.14,-73.5,0.408571
-43.14,-64.74,0.400771
-43.14,146.98,0.259425
-43.14,147.26,0.0137007
-43.14,147.3,0.121952
-43.14,147.34,0.0673737
-43.14,147.98,0.481711
-43.14,170.34,0.102408
-43.14,170.62,0.122799
-43.14,172.78,0.0282192
-43.14,172.82,0.0972033
-43.18,-73.74,0.377189
-43.18,-73.62,0.149207
-43.18,-73.58,0.148931
-43.18,-73.54,0.0505632
-43.18,-64.82,0.209949
-43.18,146.98,0.493837
-43.18,147.1,0.225466
-43.18,147.3,0.0456516
-43.18,147.38,0.470523
-43.18,147.42,0.215612
-43.18,147.7,0.336521
-43.18,147.98,0.368919
-43.18,170.22,0.448135
-43.18,170.26,0.110484
-43.18,172.78,0.42023
-43.22,-74.42,0.0459581
-43.22,-73.74,0.215724
-43.22,145.94,0.461999
-43.22,147.06,0.480461
-43.22,147.26,0.113362
-43.22,147.34,0.0928499
-43.22,147.38,0.496455
-43.22,147.78,0.473826
-43.22,147.94,0.387591
-43.22,170.18,0.15451
-43.26,-73.7,0.358027
-43.26,-73.62,0.115123
-43.26,-64.98,0.287366
-43.26,145.9,0.240566
-43.26,147.14,0.248016
-43.26,147.3,0.324804
-43.26,170.1,0.0120331
-43.26,172.74,0.186731
-43.3,-74.42,0.352669
-43.3,-73.82,0.140575
-43.3,-65.02,0.0706181
-43.3,146.06,0.0401605
-43.3,147.26,0.319892
-43.3,170.06,0.0997482
-43.34,-74.34,0.0630123
-43.34,-74.3,0.155595
-43.34,-74.26,0.249743
-43.34,-74.22,0.307345
-43.34,-73.7,0.277218
-43.34,-65.06,0.193526
-43.34,145.98,0.0182531
-43.34,146.02,0.0399124
-43.34,146.06,0.243466
-43.34,146.1,0.0838315
-43.34,146.14,0.00305875
-43.34,147.02,0.486171
-43.34,147.22,0.101589
-43.34,170.02,0.246987
-43.34,170.14,0.0352761
-43.38,-74.18,0.132085
-43.38,-74.14,0.0796224
-43.38,-74.1,0.289784
-43.38,-73.98,0.138754
-43.38,-73.78,0.0411823
-43.38,145.94,0.34291
-43.38,145.98,0.495728
-43.38,146.14,0.116228
-43.38,146.18,0.353117
-43.38,146.22,0.0869671
-43.38,147.18,0.250727
-43.38,147.38,0.403493
-43.38,169.94,0.123204
-43.42,-74.26,0.489516
-43.42,-73.82,0.00441869
-43.42,147.02,0.0284075
-43.42,147.1,0.246812
-43.42,147.18,0.0792103
-43.42,147.22,0.40129
-43.42,147.34,0.14466
-43.46,-73.1,0.0917402
-43.46,146.02,0.497226
-43.46,146.98,0.350733
-43.46,147.14,0.479525
-43.46,169.82,0.132842
-43.46,169.86,0.244545
-43.46,169.9,0.32321
-43.5,146.14,0.410955
-43.5,146.26,0.428001
-43.5,146.94,0.185103
-43.5,147.14,0.489367
-43.5,169.74,0.468306
-43.5,169.78,0.283469
-43.5,172.74,0.0600426
-43.54,146.3,0.0569681
-43.54,146.42,0.260793
-43.54,146.46,0.119231
-43.54,146.58,0.105846
-43.54,146.9,0.229904
-43.54,169.7,0.0631637
-43.54,171.7,0.218557
-43.54,172.74,0.103954
-43.58,-73.02,0.161406
-43.58,-72.9,0.409776
-43.58,-65.26,0.151262
-43.58,146.9,0.411893
-43.58,169.62,0.0570629
-43.58,171.74,0.0421453
-43.58,171.78,0.460782
-43.58,172.78,0.424487
-43.62,-74.86,0.447346
-43.62,-74.62,0.377355
-43.62,-72.9,0.0283306
-43.62,-65.3,0.0872478
-43.62,146.74,0.0405893
-43.62,146.82,0.465021
-43.62,146.9,0.189768
-43.62,169.46,0.418224
-43.62,169.58,0.428252
-43.62,171.82,0.244097
-43.62,172.74,0.362724
-43.62,172.78,0.113566
-43.62,172.82,0.0804984
-43.62,172.86,0.453673
-43.62,172.9,0.0875589
-43.66,-74.74,0.164883
-43.66,-72.98,0.446691
-43.66,172.7,0.346772
-43.66,172.82,0.387115
-43.66,172.9,0.326702
-43.66,173.02,0.136511
-43.7,-176.62,0.350537
-43.7,-72.82,0.216893
-43.7,-65.34,0.123854
-43.7,169.26,0.0968089
-43.7,169.46,0.466616
-43.7,171.94,0.447077
