Latitude,Longitude,Elevation
44.48,-66.57,1
43.37,-70.12,23
44.48,-68.5,59
43.21,-72.31,176
43.38,-72.18,182
44.56,-72.12,233
44.16,-71.18,1910
44.21,-71.33,319
44.25,-72.01,217
44.12,-72.34,355
43.34,-71.25,166
43.27,-70.19,9
44.05,-69.02,15
44.35,-71.11,353
42.48,-72,317
42.54,-72.16,149
44.28,-73.09,104
44.32,-70.32,205
44.03,-70.17,88
44.19,-69.48,107
44.09,-68.15,1
44.06,-69.06,1
44.17,-68.16,12
44.16,-68.19,5
45.28,-69.35,316
45.39,-68.41,124
44.56,-74.51,65
44.39,-73.28,72
44,-76.01,99
44.23,-74.12,507
44.41,-73.31,113
42.42,-83.28,329
42.53,-85.31,245
43.47,-82.59,233
42.08,-86.26,196
42.07,-86.29,176
42.14,-85.33,266
41.43,-86.55,177
43.1,-86.15,193
43.57,-86.28,182
43.14,-86.2,182
44.37,-86.12,183
42.58,-83.45,233
42.4,-83.25,299
43,-82.25,177
43.38,-83.51,177
43.32,-84.05,204
44.22,-84.41,351
43.05,-85.55,203
44.17,-85.25,398
44.16,-86.15,189
44.38,-86.15,174
44.44,-85.35,190
45.01,-85.57,177
45.04,-83.34,211
45.19,-85.15,198
44.27,-83.24,193
42.28,-82.26,175
44.15,-83.26,178
45.04,-83.33,178
45.55,-85.55,180
42.57,-87.54,211
42.58,-88.33,312
45.56,-89.44,496
43.07,-88.02,227
42.35,-87.45,223
43.01,-87.57,179
43.45,-87.42,1
43.02,-88.14,284
43.08,-89.2,264
42.37,-89.02,246
43.13,-90.11,219
43.52,-91.15,202
44.52,-91.29,276
43.56,-90.16,277
43.58,-90.44,256
43.55,-92.3,402
44.29,-88.08,214
44.13,-88.33,275
44.08,-87.33,176
44.08,-87.41,198
43.59,-88.33,246
44.15,-88.31,280
44.51,-87.25,221
44.47,-87.19,176
44.56,-89.38,366
43.1,-88.43,254
44.47,-89.4,389
44.33,-89.32,338
45.29,-91.43,347
45.42,-90.24,449
45.45,-87.02,187
45.08,-87.38,191
44.51,-93.34,287
41.03,-91.59,244
43.24,-94.45,401
43.1,-95.09,408
43.35,-96.44,435
43.44,-103.37,1707
44.18,-96.49,502
43.04,-98.32,453
42.55,-97.23,398
43.48,-99.19,530
44.23,-98.13,393
45.39,-95.23,423
48.01,-92.52,397
43.46,-98.02,397
44.55,-97.09,533
45.39,-95.19,425
45.33,-94.04,312
44.58,-95.43,315
46.05,-94.21,353
46.24,-94.08,374
44.33,-95.05,312
45.52,-95.24,434
46.42,-92.3,390
44.27,-95.49,359
46.17,-96.09,361
44.2,-93.19,322
43.39,-94.59,441
45.34,-95.58,344
43.59,-96.19,529
44.19,-94.3,308
44.07,-93.15,350
44.52,-94.23,323
44.38,-93.14,292
44.35,-92.29,239
45.04,-93.21,265
45.07,-95.05,344
45.09,-93.13,278
45.57,-94.21,342
44.5,-93.27,276
44.53,-93.13,255
45.06,-94.3,347
44.57,-93.04,209
44.13,-93.55,311
43.39,-94.25,354
43.39,-95.35,480
44.05,-91.42,200
43.41,-93.22,383
45.27,-98.26,396
44.51,-93.09,250
44.29,-103.47,1188
44.44,-103.52,82
45.16,-103.32,925
44.03,-103.04,966
44.09,-103.06,999
44.04,-101.39,683
45.34,-103.31,881
44.21,-105.32,1230
44.46,-106.58,1209
44.33,-110.25,2368
43.58,-107.57,1294
44.52,-108.47,1552
45.26,-105.24,922
47.08,-104.48,749
45.32,-100.26,508
44.23,-100.17,531
45.56,-102.1,781
44.31,-109.01,1553
42.34,-110.06,2124
43.04,-108.29,1703
44.39,-111.06,2031
44.41,-111.07,2025
44.34,-112.19,2068
45.48,-108.32,1088
46.15,-114.09,1110
46.26,-109.5,1268
47.03,-109.28,1270
45.11,-109.16,1757
45.57,-112.3,1690
45.15,-112.33,1597
45.47,-111.09,1364
45.42,-110.27,1419
43.34,-116.13,874
43.38,-116.38,740
43.03,-115.52,913
43.35,-118.57,1271
42.09,-124.16,6
44.15,-121.09,938
44.01,-117.01,668
44.24,-118.58,1127
45.07,-113.53,1233
45.11,-113.54,1210
45.57,-116.08,1009
42.54,-117.39,1162
45.41,-118.51,456
45.17,-118,827
45.31,-118.24,1236
44.5,-117.49,1027
43.53,-121.27,1266
43.14,-123.21,160
43.21,-124.2,23
43.41,-124.1,41
43.25,-124.15,4
44.07,-123.13,114
44.55,-123,61
44.3,-123.17,75
44.35,-124.04,48
44,-124.07,12
44.37,-124.03,1
45.12,-123.58,2
44.35,-124.03,48
45.15,-122.46,60
45.25,-123.49,11
45.36,-122.36,12
45.43,-122.58,514
45.33,-122.24,11
45.32,-122.57,62
45.4,-121.53,46
45.37,-121.1,74
45.34,-123.55,15
46.07,-67.48,150
46.37,-69.32,314
46.52,-68.01,190
46.57,-67.53,227
46.41,-68.03,146
43.58,-69.43,21
46.28,-84.22,221
46.15,-84.28,244
46.3,-84.2,176
45.34,-84.48,219
45.51,-84.43,176
46.4,-85.59,183
45.56,-90.27,469
45.38,-89.28,495
47.05,-90.44,192
45.24,-83.49,204
46.32,-87.33,434
46.21,-87.24,372
45.49,-88.07,360
46.33,-87.23,203
47.1,-88.3,329
47.03,-91.45,328
46.32,-90.08,375
47.28,-88.1,186
47.14,-88.38,190
46.5,-92.11,432
47.51,-96.37,273
46.54,-95.04,440
47.5,-90.23,505
47.23,-92.5,412
46.46,-92.05,186
46.5,-95.53,426
47.13,-93.31,413
47.49,-91.5,443
48.34,-93.23,361
46.16,-92.34,350
47.24,-92.3,421
45.53,-93.16,309
48.44,-94.37,330
48.51,-95.42,323
48.47,-96.57,250
46.36,-94.19,390
45.34,-93.16,287
46.33,-93.41,367
45.3,-95.42,388
45.19,-95.39,317
46.54,-96.48,274
45.42,-96.3,313
46.06,-97.09,351
46.56,-98.41,457
47.3,-94.56,420
47.35,-90.5,241
48.04,-96.11,340
47.12,-91.24,331
48.56,-95.21,328
48.56,-95.2,328
43.4,-92.56,375
48.07,-98.55,443
47.58,-97.24,278
47.57,-97.11,257
48.06,-98.52,443
46.46,-100.45,506
46.48,-102.48,789
47.45,-101.5,624
48.11,-103.38,581
48.25,-101.21,508
48.16,-101.17,523
47.39,-101.26,587
48.13,-106.37,700
47.2,-106.56,811
48.06,-105.35,605
47.42,-104.12,605
46.36,-112,1188
46.55,-114.05,972
46.4,-113.09,1202
47.29,-111.22,1115
47.3,-111.11,1075
47.28,-111.22,1151
47.02,-113.59,2451
47.28,-111.23,1131
48.33,-109.46,792
48.33,-109.41,775
48.18,-114.16,906
47.36,-115.22,725
48.36,-112.22,1175
46.34,-120.32,325
47.17,-121.2,1209
47.24,-120.12,379
47.18,-119.31,388
47.12,-119.19,361
46.23,-117.01,438
44.31,-114.13,1546
47.46,-116.49,707
47.28,-115.48,1011
46.34,-119.36,223
46.16,-119.07,124
46.06,-118.17,367
47.38,-117.32,721
47.37,-117.39,750
47.41,-117.19,595
46.45,-117.07,778
47.41,-117.38,728
48.33,-117.53,572
46.02,-118.2,302
47.02,-120.32,538
46.18,-119.18,119
48.07,-123.3,88
48.25,-119.32,382
46.09,-123.53,7
46.17,-124.03,55
46.55,-124.06,6
46.58,-122.54,61
46.58,-123.56,4
46.07,-122.54,5
47.14,-123.09,85
46.29,-122.48,113
46.58,-124.08,3
47.3,-122.45,147
46.42,-123.49,5
47.27,-122.18,137
47.17,-122.11,99
47.3,-122.13,9
47.32,-122.18,5
48.12,-122.3,185
47.54,-122.17,185
47.16,-122.35,89
47.31,-122.25,1
48.1,-122.1,42
48.15,-122.4,58
48.1,-122.09,42
47.57,-124.33,62
47.4,-124.29,24
48.48,-122.32,48
47.54,-124.38,1
48.23,-124.44,26
48.07,-122.45,1
48.22,-124.35,3
48.31,-123.01,33
48.1,-123.06,12
34.41,-86.41,209
39.3,-76.34,5
40.12,-112.56,1326
32.3,-114.24,231
48.05,-122.06,18
48.28,-122.25,43
48.08,-123.24,9
48.19,-122.51,1
47.08,-122.29,98
47.55,-122.32,1
47.05,-122.35,92
47.23,-122.22,0
47.4,-122.26,4
46.26,-105.52,801
44.5,-84.33,387
44.03,-75.44,207
43.54,-70.15,125
43.53,-69.56,23
43.46,-69.2,1
43.4,-69.46,1
42.56,-71.26,71
42.47,-71.31,61
40.18,-109.59,1556
40.3,-107.31,1886
40.29,-85.41,262
41.37,-90.35,229
41.22,-88.41,225
41.5,-89.27,240
41.46,-88.28,215
42.07,-87.55,197
38.5,-85.25,266
40.53,-81.5,357
42.31,-75.04,538
40.39,-73.47,7
40.44,-73.25,25
40.51,-72.38,20
42.28,-71.17,41
42.43,-71.07,45
42.34,-71.36,82
42.12,-72.32,75
42.09,-72.43,83
42.26,-73.18,364
42.13,-71.07,195
41.4,-69.58,16
40.35,-73.33,1
40.34,-73.53,3
42.51,-73.56,115
37.49,-122.28,81
37.3,-122.3,49
37.48,-122.31,1
36.18,-121.53,34
36.38,-121.56,6
37.47,-122.19,4
37.51,-122.25,73
37.25,-122.03,12
36.58,-122,1
37.11,-122.24,1
37.45,-122.42,5
38.16,-121.56,19
38.09,-121.42,1
38.26,-113.01,1536
38.58,-104.49,2003
39.11,-103.42,1694
37.42,-98.45,595
38.39,-97.48,422
40.09,-89.2,178
39.5,-84.03,251
36.54,-75.43,23
39.46,-74.06,6
38.49,-76.52,86
38.55,-76.28,8
38.2,-75.05,4
38.57,-74.53,2
39.01,-74.55,7
37.05,-76.22,3
36.38,-80.01,287
34.39,-120.34,112
35.17,-116.37,716
35.41,-117.41,696
36.35,-115.4,952
35.16,-117.26,864
36.2,-117.06,962
33.49,-106.4,1506
33.1,-106.29,1235
36.5,-107.54,1902
34.56,-105.35,2109
34.18,-103.48,1326
36.26,-99.32,667
36.26,-96.23,251
35.24,-96.01,259
34.31,-96.59,320
36.4,-87.3,174
36.58,-86.25,167
35.08,-78.56,74
36.16,-76.11,4
35.41,-75.54,3
35.09,-75.18,1
33.29,-77.35,0
36.2,-119.57,72
34.05,-118.02,90
33.13,-115.52,69
32.5,-115.35,17
32.37,-116.28,802
33.38,-116.1,36
33.37,-114.43,121
32.53,-112.43,262
34.16,-111.21,1571
30.1,-102.25,865
32.51,-106.06,1248
32.54,-106.24,1193
32.38,-106.24,1204
30.3,-99.46,522
31.24,-93.17,141
31.2,-92.33,27
31.08,-92.34,67
30.24,-89.04,9
30.25,-88.55,10
30.24,-88.29,3
30.04,-85.35,5
29.41,-85.22,2
30.26,-86.41,12
30.34,-86.19,48
31.54,-81.38,27
32.01,-81.09,13
30.58,-83.12,71
27.51,-82.31,4
33.58,-80.28,74
33.41,-78.56,8
33.49,-78.43,10
33.13,-79.11,8
33.51,-80.29,68
28.28,-80.33,3
28.37,-80.43,3
28.14,-80.36,3
27.39,-81.2,20
24.43,-81.07,1
30.07,-91.33,10
32.33,-116.58,152
32.38,-117,22
31.51,-116.38,8
31.02,-114.51,17
31.18,-113.33,48
31.38,-106.26,1171
31.14,-110.59,1222
30.43,-111.44,419
30.22,-109.41,1040
30.25,-107.55,1467
29.1,-118.19,25
29.04,-110.58,211
28.57,-107.5,1870
28.38,-106.05,1435
28.42,-105.58,1360
28.42,-100.31,250
27.19,-112.18,75
27.58,-110.56,27
27.55,-110.54,11
27.29,-109.56,43
27.26,-99.34,148
26.01,-111.21,15
26.43,-108.17,238
26.56,-105.4,1744
26.53,-101.25,615
26.01,-98.14,39
25.41,-109.05,4
25.21,-105.47,1967
25.32,-103.27,1124
25.27,-100.59,1790
25.52,-100.12,512
25.52,-100.14,448
25.47,-100.06,387
25.46,-97.32,8
25,-111.4,48
24.1,-110.25,27
24.04,-110.22,21
23.09,-109.42,109
24.49,-107.24,39
24.02,-104.4,1872
24.08,-104.32,1857
23.12,-106.25,4
23.1,-106.16,10
23.38,-103.38,2359
23.45,-99.08,355
23.43,-98.58,238
23.46,-98.12,21
22.07,-103.16,1673
22.47,-102.34,2612
22.54,-102.41,2140
22.09,-100.59,1903
22.13,-97.51,26
22.17,-97.52,24
21.4,-106.32,5
21.31,-104.54,922
21.53,-102.18,1885
21.01,-101.15,1999
21,-101.29,1819
21.51,-100,990
21.2,-98.4,133
21.02,-86.52,5
21.18,-89.49,14
21.02,-86.53,10
20.41,-105.15,6
20.45,-103.28,1625
20.4,-103.23,1551
20.31,-103.19,1528
20.36,-100.23,1813
20.08,-98.44,2417
20.05,-98.22,2181
20.57,-97.24,28
20.58,-92.19,2
20.13,-91.58,3
20.59,-89.39,10
20.42,-88.13,22
20.32,-86.56,5
19.09,-104.34,8
19.03,-104.2,3
19.24,-102.02,1593
19.42,-103.28,1507
19.16,-103.35,723
19.59,-102.19,1562
19.42,-101.11,1913
19.51,-101.02,1833
19.18,-99.4,2720
19.21,-99.34,2576
19.26,-99.05,2234
19.26,-99.06,2238
19.24,-99.12,2308
19.19,-98.14,2248
19.02,-98.12,2166
19.32,-96.55,1389
19.09,-96.11,29
19.09,-96.07,35
19.51,-90.33,5
19.35,-88.02,13
18.43,-110.57,35
18.55,-99.15,1560
18.51,-97.06,1259
18.06,-94.35,40
18.09,-94.25,34
17.59,-92.55,10
18,-92.49,13
18.39,-91.48,2
18.3,-88.18,12
17.36,-101.28,6
17.33,-99.3,1360
17.48,-97.41,1602
17.04,-96.43,1550
16.58,-96.44,1528
16.5,-99.56,28
16.46,-99.45,5
16.1,-95.12,6
16.14,-93.54,44
16.45,-93.07,528
16.44,-92.38,2276
16.15,-92.08,1530
15.47,-96.16,143
15.39,-96.3,21
15.52,-97.05,88
14.55,-92.16,113
14.47,-92.23,29
17.59,-102.13,12
32.22,-64.41,3
26.42,-78.58,4
26.33,-78.42,11
26.4,-78.2,2
26.45,-77.2,15
25.44,-79.18,3
25.03,-77.28,7
25.3,-76.38,16
24.54,-76.11,3
24.42,-77.48,2
24.05,-77.33,4
24.17,-75.25,3
24.03,-74.32,5
23.3,-75.46,3
23.06,-74.58,9
22.12,-75.44,13
22.45,-74.14,29
22.22,-72.58,3
21.27,-71.09,10
20.57,-73.41,4
21.5,-82.47,23
22.59,-82.24,59
23.08,-81.17,3
22.09,-80.24,39
21.25,-77.51,122
20.2,-77.07,60
20.24,-76.37,64
20.47,-76.19,106
19.58,-75.51,69
20.05,-75.09,8
20.21,-74.3,9
20.39,-74.55,5
21.52,-84.57,8
21.55,-84.28,4
22.4,-83.58,24
22.1,-84.06,28
22.06,-84.09,30
22.17,-83.5,30
22.25,-83.41,37
22.46,-83.33,47
22.33,-83.18,44
22.55,-83.1,3
22.48,-82.45,42
21.44,-82.46,32
22.51,-82.02,55
21.33,-82.32,10
23.1,-82.21,50
22.46,-81.32,30
22.52,-82.31,50
22.49,-81,19
22.47,-81.11,25
22.41,-80.56,35
22.04,-81.02,5
21.37,-81.33,2
22.23,-80.51,27
21.55,-80.1,1140
21.47,-79.59,54
22.49,-80.05,22
22.31,-78.27,2
21.55,-80.01,771
21.55,-80.1,42
21.37,-78.51,1
21.47,-78.47,26
22.09,-78.45,16
22.31,-79.27,6
21.56,-79.27,97
21.31,-78.14,58
20.43,-78,2
21.32,-77.15,4
21.24,-77.51,124
20.57,-76.57,106
21.12,-76.37,13
20.2,-77.08,10
19.51,-77.14,10
20.4,-76.54,12
20.56,-76.32,105
20.17,-76.15,100
20.03,-75.49,38
21.04,-75.37,4
20.02,-75.38,1226
19.54,-75.08,23
20.08,-75.14,55
20.15,-74.09,10
19.55,-77.25,900
19.15,-81.25,6
19.17,-81.21,3
19.41,-79.53,2
18.15,-78.22,10
18.3,-77.55,3
17.56,-76.47,9
17.55,-76.11,2
19.45,-72.11,3
18.36,-72.17,15
18.34,-72.18,29
18.34,-72.19,38
18.11,-73.44,2
19.53,-71.39,2
19.45,-70.33,15
19.45,-70.34,5
19.28,-70.42,183
19.03,-69.23,10
18.49,-71.18,435
18.37,-69.19,2
18.25,-68.57,8
18.34,-68.22,12
18.13,-71.06,26
18.28,-69.58,58
18.26,-69.4,18
18.26,-69.53,14
17.24,-83.56,11
18.3,-67.08,72
18.16,-67.09,9
18.01,-66.34,9
17.58,-66.37,3
18.26,-66,19
18.27,-66,3
18.15,-65.38,12
18.23,-65.37,22
17.59,-65.53,22
18.2,-64.55,2
18.2,-64.58,67
17.46,-64.53,21
17.42,-64.48,17
18.27,-64.32,4
17.32,-88.18,5
17.31,-88.12,1
17.11,-87.3,1
16.06,-88.15,1
16.55,-89.53,115
16.19,-89.25,500
15.19,-91.28,1901
15.29,-90.19,1316
15.43,-88.36,1
14.32,-91.4,239
14.35,-90.31,1502
14.35,-90.31,1489
14.58,-89.32,490
13.55,-90.49,2
14.5,-91.31,2500
13.34,-89.5,15
13.59,-89.34,725
13.42,-89.07,621
13.26,-89.03,25
13.27,-88.07,80
13.2,-87.53,95
13.17,-87.4,5
16.28,-85.55,2
16.19,-86.32,5
15.44,-86.52,3
15.43,-87.29,3
15.1,-87.07,670
15.27,-87.56,31
15.13,-83.48,13
14.54,-85.56,442
14.47,-88.47,1079
14.23,-87.37,626
14.2,-88.1,1100
14.03,-87.13,994
13.18,-87.11,48
14.03,-83.22,20
11.25,-85.5,53
13.05,-85.59,985
12.06,-85.22,90
12.26,-86.54,100
12.38,-87.08,53
12.09,-86.1,50
12,-83.46,5
10.09,-85.27,120
9.58,-84.5,3
9.59,-84.47,2
10,-84.13,931
9.57,-84.09,994
10,-83.03,4
8.57,-83.28,15
10.36,-85.33,93
9.21,-79.52,8
7.5,-80.17,21
9.26,-82.31,6
9.12,-80.08,2
8.4,-77.25,1
9.15,-78.02,2
9.03,-79.22,11
8.24,-82.25,26
9.21,-82.15,3
8.05,-80.57,88
9.2,-79.59,52
8.55,-79.36,16
8.59,-79.31,13
8.58,-79.33,9
8.24,-78.08,10
8.23,-80.08,31
7.31,-78.09,9
18.12,-63.03,31
16.45,-62.1,12
17.17,-62.44,9
17.18,-62.41,48
17.12,-62.35,17
17.07,-61.47,22
17.07,-61.47,14
18.03,-63.07,9
17.29,-62.59,39
17.54,-62.51,52
16.16,-61.31,8
15.32,-61.18,14
15.32,-61.24,5
15.18,-61.24,72
14.36,-61,4
14.01,-61,2
13.45,-60.57,3
13.08,-61.12,13
13.04,-59.29,56
13.06,-59.37,50
12,-61.47,7
11.09,-60.51,8
11.09,-60.5,6
10.39,-61.31,2
10.37,-61.21,15
12.3,-70.01,33
12.12,-68.58,67
12.09,-68.17,7
12.35,-81.43,2
13.22,-81.21,6
11.08,-74.14,1
10.27,-75.31,1
10.54,-74.46,10
11.32,-72.56,4
10.26,-73.15,138
8.07,-76.44,5
8.49,-75.51,26
9.04,-73.59,34
7.48,-76.42,30
7,-74.43,630
7.01,-73.48,134
7.06,-73.12,1189
7.56,-72.31,317
7.04,-70.44,128
6.11,-77.24,24
6.13,-75.36,1499
6.11,-75.26,2137
6.27,-71.45,350
6.1,-67.3,55
5.43,-76.37,33
5.13,-74.53,467
5.26,-71.39,217
4.06,-76.14,955
4.49,-75.48,1342
4.3,-75.43,1219
4.26,-75.09,928
4.17,-74.48,293
4.42,-74.08,2548
4.1,-73.37,431
4.33,-70.55,167
3.55,-77.05,10
3.53,-77.04,15
3.33,-76.23,969
2.35,-77.54,54
2.28,-76.36,1730
2.58,-75.18,443
2.34,-72.38,155
1.49,-78.45,6
1.34,-78.41,5
1.25,-77.16,1826
1.52,-76.03,1320
1.36,-75.32,244
1.08,-70.03,207
0.49,-77.38,2961
0.3,-76.3,254
-0.12,-74.46,147
-4.1,-69.57,84
15.42,-63.38,8
11.25,-69.41,17
11.47,-70.09,23
11.48,-66.11,3
10.34,-71.44,65
10.04,-69.19,614
10.17,-68.45,232
10.3,-68,2
10.15,-67.39,437
10.18,-66.49,654
10.36,-66.59,48
10.3,-66.53,835
10.08,-66.47,175
10.07,-64.41,7
10.27,-64.11,4
10.28,-66.06,4
10.55,-63.58,19
10.55,-63.59,23
10.4,-63.16,10
10.35,-62.19,14
10.11,-67.33,442
9.49,-70.56,28
9.21,-70.37,575
9.33,-69.14,225
9.01,-69.44,163
9.55,-67.2,429
9.25,-66.55,161
9.13,-66.01,125
9.45,-63.11,66
8.38,-71.39,103
8.36,-71.11,1498
8.37,-70.13,204
8.38,-71.4,100
8.57,-64.09,262
8.56,-67.25,101
8.09,-63.33,48
8.15,-72.16,98
8.18,-62.44,144
7.51,-72.27,378
7.14,-70.48,131
7.54,-67.25,48
7.18,-61.27,181
5.36,-67.3,74
4.36,-61.07,907
7.48,-72.12,1000
10.1,-67.56,431
7.35,-72.04,327
10.31,-71.39,26
8.59,-71.57,10
9.01,-62.37,30
10.18,-68.14,1000
6.48,-58.09,2
6.3,-58.15,30
6.15,-57.31,1
8.12,-59.47,50
5.49,-55.11,7
5.57,-57.02,2
4.21,-54.25,52
5.27,-55.12,15
5.27,-55.11,16
3.47,-56.09,323
2.02,-56.07,265
5.3,-54.02,9
5.12,-52.45,8
4.5,-52.22,9
3.53,-51.48,7
3.38,-54.02,106
3.3,-60.1,700
3.5,-51.5,39
2.5,-60.42,140
2.49,-60.39,90
2.29,-55.59,326
2.04,-50.51,10
1.5,-61.08,95
0.37,-69.12,120
0.46,-50.06,4
0.02,-51.03,15
0.03,-51.04,17
-0.1,-69.58,115
-0.08,-67.05,90
-3.02,-60.03,2
-0.59,-62.56,40
-0.4,-48.33,11
-0.37,-47.23,14
-1.05,-46.54,36
-1.55,-55.33,37
-2,-54.04,146
-1.44,-52.14,17
-1.4,-50.29,15
-1.27,-48.28,5
-1.23,-48.29,16
-1.43,-45.24,44
-2.32,-66.1,55
-2.38,-56.44,30
-2.26,-54.43,72
-2.38,-54.57,176
-2.15,-49.3,24
-2.16,-43.37,8
-2.32,-44.17,51
-2.36,-44.14,53
-2.55,-41.36,22
-2.55,-41.45,5
-2.53,-40.08,17
-3.22,-64.41,47
-3.5,-62.05,49
-3.08,-60.01,72
-3.09,-59.59,84
-3.08,-58.26,48
-3.12,-52.12,74
-3.43,-49.44,40
-3.43,-49.43,40
-3.42,-45.34,46
-3.42,-40.21,83
-3.44,-38.33,19
-3.47,-38.32,25
-3.51,-32.25,56
-4.23,-70.02,65
-3.4,-69.4,85
-4.57,-66.54,66
-4.05,-63.05,46
-4.15,-56,34
-4.16,-55.58,45
-4.15,-44.49,26
-4.51,-43.2,103
-4.16,-41.47,161
-4.17,-39,870
-4.47,-37.46,12
-5.49,-61.18,49
-5.21,-49.09,102
-5.32,-47.27,131
-5.32,-47.28,131
-5.32,-47.3,123
-5.49,-46.28,163
-5.3,-45.16,174
-5.05,-42.49,90
-5.03,-42.49,69
-5.1,-40.4,299
-5.12,-39.18,211
-5.07,-38.22,44
-5.39,-37.48,65
-5.12,-37.22,23
-5.07,-36.38,6
-5.1,-35.29,14
-5.39,-35.25,61
-5.46,-35.12,45
-5.55,-35.15,52
-6.4,-69.52,188
-6.16,-57.44,98
-7.12,-48.12,229
-6.38,-51.58,150
-6.46,-43.01,138
-6,-40.25,399
-6.07,-50,621
-6.22,-39.18,217
-6.45,-38.13,233
-6.07,-36.49,324
-6.26,-36.35,226
-7.38,-72.4,170
-7.15,-64.5,60
-7.31,-63,50
-7.21,-57.31,140
-7.54,-40.03,459
-7.03,-42.04,251
-7.19,-47.28,183
-7.2,-47.28,212
-7.14,-44.33,187
-7,-43.23,583
-7.05,-41.07,223
-7.19,-39.18,409
-7.51,-38.08,1020
-7.01,-37.16,249
-7.53,-37.04,599
-7.13,-35.53,560
-7.16,-35.53,500
-7.18,-35.26,418
-7.06,-34.52,7
-8.1,-70.46,190
-8.46,-63.55,88
-8.46,-63.05,60
-8.15,-49.12,160
-8.58,-48.11,187
-8.21,-42.15,236
-8.08,-41.09,375
-8.31,-39.2,341
-8.53,-36.31,822
-8.17,-35.58,529
-8.04,-34.51,19
-8.03,-34.55,7
-9.58,-67.48,136
-10,-67.48,143
-9.55,-58.16,250
-9.52,-56.06,288
-9.2,-54.57,536
-9.06,-44.07,331
-9.17,-43.2,524
-9.38,-42.06,400
-9.23,-40.29,370
-9.21,-40.33,375
-9.24,-38.13,252
-9.1,-37.32,605
-9.27,-37.15,19
-9.27,-36.42,275
-9.31,-35.47,115
-9.4,-35.42,89
-21.4,-45.5,905
-23.48,-45.24,5
-22.27,-43.17,350
-23.31,-47.07,750
-10.42,-48.24,290
-10.31,-48.43,239
-11.01,-44.31,450
-10.28,-40.11,55
-10.59,-37.04,9
-10.55,-37.03,6
-10.12,-36.52,19
-22.59,-43.22,3
-11.34,-50.4,197
-11.05,-43.1,403
-11.18,-41.52,747
-11.33,-41.09,1005
-11.11,-40.28,484
-11.38,-38.58,359
-11.05,-28.31,145
-11.07,-37.49,208
-12.44,-60.08,652
-10.15,-54.55,285
-12,-53.24,300
-12.12,-38.54,234
-12.01,-48.32,250
-13.01,-38.31,51
-12.33,-47.47,275
-12.16,-46.26,597
-12.09,-45,440
-12.34,-41.23,427
-12.33,-40.26,249
-12.54,-38.2,6
-12.17,-38.35,130
-12.12,-56.3,368
-13.2,-52.3,430
-13.2,-44.38,589
-13.16,-43.25,458
-13.16,-43.26,440
-13.49,-41.18,533
-13.22,-39.57,755
-14.15,-59.15,690
-14.24,-56.27,286
-14.42,-52.21,315
-14.06,-46.22,950
-14.56,-46.15,840
-14.03,-42.37,882
-14.57,-40.53,905
-14.48,-39.04,60
-14.48,-39.01,5
-15.42,-54.18,354
-15.52,-52.23,350
-15.33,-56.07,179
-15.39,-56.06,182
-15.47,-56.04,140
-15.38,-53.54,555
-15.54,-52.14,345
-15.55,-50.08,495
-16.03,-48.03,700
-15.51,-48.58,730
-15.47,-47.56,1158
-15.52,-47.56,1061
-15.32,-47.2,912
-15.37,-46.25,600
-15.36,-46.54,519
-15.26,-44.22,487
-15.09,-42.53,605
-15.03,-44.01,452
-16,-41.17,649
-15.47,-43.18,516
-15.4,-38.56,5
-16.03,-57.41,118
-14.18,-43.47,556
-16.27,-54.34,94
-16.14,-48.58,1137
-16.41,-49.17,729
-16.38,-49.13,747
-16.43,-43.52,646
-16.11,-42.17,472
-16.51,-41.59,284
-17.55,-50.55,727
-17.13,-46.53,712
-17.42,-46.1,760
-17.21,-44.57,521
-17.51,-42.51,1097
-17.51,-41.3,338
-17.38,-39.15,4
-17.44,-39.15,3
-17.58,-38.42,38
-18.3,-54.46,286
-18.59,-56.39,89
-18.41,-49.34,621
-17.43,-48.1,752
-18.53,-48.14,943
-18.1,-47.58,857
-18.36,-46.31,896
-18.46,-44.26,616
-18.14,-43.36,1297
-18.51,-41.56,277
-18.42,-39.51,25
-19,-57.39,154
-19,-57.4,142
-19.42,-51.11,331
-19.37,-43.34,827
-19.13,-45,691
-20.02,-48.56,543
-19.47,-47.58,807
-19.45,-47.55,743
-19.34,-46.56,1004
-20.01,-45.59,662
-19.51,-43.57,785
-19.29,-44.15,732
-19.5,-43.56,917
-19.4,-43.54,837
-19.02,-43.26,675
-19.48,-42.09,609
-19.29,-41.04,83
-19.24,-40.04,28
-20.28,-54.41,527
-20.28,-54.4,556
-20.27,-52.53,365
-20.48,-51.34,356
-20.47,-51.38,328
-20.25,-49.59,503
-20.38,-48.34,0
-20.33,-47.26,1026
-20.42,-46.2,735
-20.41,-44.49,966
-20.31,-41.52,843
-20.45,-42.51,689
-20.51,-41.06,77
-20.19,-40.2,36
-20.16,-40.17,4
-20.3,-29.19,5
-21.43,-57.53,98
-22.14,-54.49,454
-23.03,-43.36,9
-22.53,-43.02,2
-21.29,-47.33,617
-21.59,-47.2,598
-21.4,-49.45,426
-21.08,-48.58,536
-21.08,-47.47,549
-21.51,-46.34,1260
-21.4,-45.55,873
-21.14,-45,933
-21.08,-44.16,991
-21.15,-43.46,1171
-21.46,-43.21,939
-21.12,-41.53,123
-21.45,-41.2,11
-22.21,-41.46,2
-22.03,-41.03,4
-22.32,-55.44,650
-22.33,-55.42,660
-22.19,-53.56,369
-22.47,-45.12,533
