Latitude,Longitude,Distance,Direction 
59.24,35.55,305.4847851221106,287.0113505301522
59.38,39.18,497.99585450710947,349.9925499100248
59.14,39.52,526.8270995967843,283.66809115713056
59.53,42.45,540.478188673646,333.9969908888643
59.32,45.27,632.2275401256443,338.66393788089965
59.51,48.17,687.7365268114925,328.2478851724484
59.22,48.57,727.0806639669771,328.40203703978017
58.34,35.38,339.6733097652544,302.87579096639325
59.07,37.56,420.69469433685185,286.3984531089238
59.05,42.17,582.6214838463831,337.4645915032404
58.39,49.37,829.9252314169888,329.6703240054671
58.36,49.38,833.0998656462309,329.7596022237917
57.48,35.53,406.1675095286826,313.69533671696894
58.03,37.07,441.930257682132,301.57562847837073
57.48,36.42,445.9280434729278,309.6925483486028
58.0,38.5,516.7014201991392,298.13024425518483
58.29,41.32,645.2819462364321,342.7103688017089
58.23,42.22,668.7254428290929,339.33715764864974
58.21,43.23,692.5772132445487,336.5761695521851
58.22,45.33,746.6592140274633,331.442196729558
57.51,45.48,820.6547405922729,331.98564270595875
58.18,47.07,789.1278181802085,336.38871870601776
58.18,48.21,817.6800178009363,333.06896850667886
57.21,37.35,508.1156195445962,309.0166315233562
57.32,38.2,541.4834067556185,305.3057326890294
57.12,39.25,606.0717319286733,304.4079078262541
57.35,39.55,607.0255206161438,302.1840495916829
57.46,40.57,653.3251263404286,299.2611285371463
57.26,42.1,744.4217394664132,298.5193259097424
56.57,40.56,706.4159555158875,305.8665998510957
57.2,43.07,793.5841698835101,340.28900858744106
57.06,45.11,855.3548386035196,334.5545409917316
57.4,46.38,854.915381013627,340.6457511674692
57.33,49.54,937.8390045336466,332.44944933991945
56.56,35.29,473.2734962221551,322.9445575383488
56.5,35.54,487.89062564149884,322.18705693506513
56.52,37.23,554.4203904454688,315.5552289868007
56.19,36.45,549.8520887013351,320.49226741455396
56.51,41.24,744.1921854788209,305.34532601381596
56.16,44.0,906.7752937484674,303.2442201591746
56.48,44.3,894.879606728495,338.4950980972814
56.21,46.34,973.177058936501,333.9221220671286
56.57,47.18,958.090709170789,340.3808265816331
56.38,47.5,984.6294530923873,339.98471605742304
57.0,48.44,942.1151723222445,336.1056047129
55.31,36.0,612.9503787422973,327.9918476759977
55.54,36.49,608.8078450974562,324.6627029759129
55.59,37.3,635.0536858824514,321.28838539678867
55.39,37.16,647.2033674848954,323.008755999905
55.46,38.4,690.3988691327698,318.9615529220743
56.08,40.23,723.8851897134074,310.01922811652736
55.37,40.39,784.2378660777504,314.0784304399066
55.34,42.01,862.1268692754887,310.797448912843
56.13,43.49,882.3334481101509,304.1120356652512
55.31,45.3,987.8981020799731,207.54134928865076
56.09,47.17,1007.9758775618866,333.67903512086383
55.31,47.29,1053.5142228140164,215.16563171938924
55.47,49.11,1114.9875124130297,338.2030010126213
54.59,35.19,658.6124647766954,334.85386340352824
55.01,36.29,651.0089836236328,328.40364878648853
55.45,37.38,650.3794833284961,321.86335318118813
54.55,37.28,728.17263513579,327.0310845762619
55.06,38.47,727.329739924901,321.0467770095721
54.5,38.09,762.1458477727365,324.6194280160725
54.57,41.46,827.2285566893652,191.60791902114968
55.23,43.43,932.122326358488,199.78630843345996
55.02,44.3,931.1680568971071,204.16638021570787
54.51,46.36,946.544311766379,214.52008949112724
54.56,48.5,1036.772012211391,222.26943419790607
54.34,36.22,713.3726591194702,331.7813852304742
54.07,35.2,711.6338178971635,336.7858329700377
54.12,37.39,770.5212889971884,171.24791598424497
54.14,39.02,765.0417063318024,180.45323286961374
54.38,39.42,791.7870910066082,180.87602072866787
54.37,39.43,790.6854991702048,180.93206674677396
54.19,40.54,775.795346785838,187.16972341137446
54.21,41.58,789.7489153992468,192.8381106449691
54.38,43.11,836.3083149741167,200.37392202552584
54.05,43.15,802.9628230402135,201.48652812343448
54.11,45.11,865.3479709195644,210.7203320881313
54.29,46.44,929.5092093031019,215.69516880182235
54.17,48.15,989.4752456532564,222.68947186873925
53.17,36.35,680.5945797911455,172.12310274634604
53.59,38.11,706.30203150363,174.90195661027428
53.47,39.15,690.5643415294411,179.30989144385603
53.48,40.07,694.0015972357281,185.06293734436144
53.27,41.48,686.5685404613898,194.1478877760657
53.52,43.42,755.6550807938142,204.58585479521628
53.3,42.37,706.8642079901447,199.42319660802247
53.2,43.19,716.947637082485,204.46994975619023
53.0,36.02,665.394528222301,169.7606500365481
53.09,38.08,651.139737927104,174.26997700213155
52.38,38.31,571.1030796022376,175.21842229684466
52.37,39.36,568.2512172007486,180.76193179446545
52.53,40.29,590.6065185666772,187.57305273622012
52.43,41.47,596.2430610780802,196.26338454163823
52.44,41.28,593.8549824204512,194.8929064366618
52.39,42.43,613.9321932875428,202.95842647615785
53.08,45.01,765.2906631917538,214.57030381374992
53.06,46.36,818.7766099745177,220.8831918111022
53.1,48.28,912.0419652454686,228.22838916363125
52.59,49.26,927.9096150801922,234.29417528652323
59.2,52.14,848.8897642372949,319.6468697842753
59.57,55.01,894.5248135419556,338.74399673087987
59.38,54.18,893.9244569308413,329.37435484511377
59.39,56.48,945.1186587006051,335.7529965857881
59.23,56.36,958.6261182633575,336.45239704165374
59.3,59.12,951.8769710429559,28.49869221543662
59.36,60.32,914.7504036092158,26.028982339293748
59.26,62.2,882.1756372698037,21.166640792371936
59.37,65.47,812.2585158826149,15.411723164334774
59.4,67.25,786.8032015710307,9.982014241767445
59.36,69.17,776.2369786150722,9.49493709057424
59.28,73.22,773.2157909909722,356.80111567250464
58.59,54.39,976.2962843632238,331.5519936826886
59.02,57.34,1002.9472324533647,334.89759287619785
58.52,57.47,1056.6210039182236,335.90922768353073
58.59,58.55,1036.9312205253586,27.540382497337305
58.31,58.51,1065.6881564822165,26.849650182494543
58.52,60.47,996.0377907309311,23.368798153149783
58.31,64.33,943.2423522648728,15.622501200046656
58.49,65.58,905.4558049634846,13.481782135307299
59.09,68.55,811.0027625297776,5.539677202513474
58.21,51.36,909.1471100960223,325.6300742036665
58.08,52.4,956.1480485274468,323.97928858821484
58.05,54.41,1030.017625386691,333.09035733327937
57.57,56.12,1124.6080779982333,331.1357822972619
58.18,59.45,1054.8009864143123,24.659673130074964
58.07,57.47,1102.4879013741042,336.9607783882767
57.5,58.39,1149.7850854165315,25.056123774375067
57.53,60.04,1107.3780381173265,21.974647223985755
58.03,60.34,1049.1835115547751,22.468513927745164
57.52,61.42,1079.487737926332,19.11485500069392
58.03,63.41,988.4240891134567,17.36605563329681
58.03,65.21,960.2608528717212,13.716552681346002
58.09,68.11,924.2118344382023,6.089687123010435
57.55,69.02,976.5118445904998,7.945035022845275
57.45,51.3,978.1774405951411,328.5275862897442
57.07,50.0,976.3142096710728,332.1764557478892
57.05,54.45,1120.6812916063802,323.9843413502588
57.43,55.23,1113.5152436056112,333.13609753711637
57.17,55.26,1139.3466434920035,322.2994348067475
57.25,56.56,1167.7663434462486,340.36755789771934
57.39,59.3,1138.7280713664388,23.11339570876453
57.21,58.13,1185.6008168451722,24.86298416049982
57.24,61.51,1107.2338324666368,18.406035775549185
57.41,63.03,1060.9552111567998,17.107109211465684
57.04,64.4,1078.7535076638471,14.1697159056896
57.26,67.05,1023.6458599280779,8.17582622174001
57.09,65.3,1060.933172590567,12.181544502517283
57.43,71.11,978.5441539254138,2.399023726487144
57.31,72.24,990.7473421687857,0.05206849015053194
56.26,52.12,1117.5099028268573,330.522357360389
56.49,53.16,1128.2954468883295,327.9487241363076
56.16,54.54,1205.1863782306596,326.58498339603193
56.55,55.36,1198.2133052855895,324.1478481815664
56.3,56.08,1246.729586955126,323.8460533681194
56.31,57.12,1276.757670624173,332.5684302106978
56.49,59.57,1225.4337911714288,20.818143786220162
56.52,59.04,1234.1527421950557,21.825958727209127
56.37,57.45,1278.1461959442809,340.2765810884893
56.26,58.33,1277.4324005444805,22.56500683992897
56.48,60.38,1209.416419991858,19.30392768359269
56.47,62.04,1178.6373719122537,17.60124971173201
56.44,61.04,1200.667379440686,17.98220873394905
56.31,60.5,1224.8745054920862,18.792396996117134
56.26,61.52,1210.717903759776,18.271674934835687
56.51,62.43,1167.291933945864,16.88582435264567
56.43,63.46,1158.6524133273826,14.66021900058314
56.32,64.41,1156.401696299781,13.18729763525323
56.18,62.36,1203.677891564933,16.52109804766934
56.41,66.21,1124.8637261473093,9.378648865724415
56.23,68.23,1128.6974557802373,8.698506877153761
56.49,70.37,1085.4006529280387,3.926745769995591
56.56,72.4,1074.1681761648967,359.6635865178337
56.54,74.23,1081.3342470745297,355.2929099145962
56.27,73.39,1107.993905203901,357.3660145998262
56.14,51.02,1096.8773213376116,332.621965704548
55.46,52.04,1193.3821388151973,332.39410524227975
55.38,53.05,1231.2651923146313,331.1449386312066
56.05,56.35,1279.043500190824,324.19604180524203
55.49,57.05,1355.1625643953923,324.7970319152165
56.03,59.35,1278.0928795118261,20.396425253855796
55.57,58.4,1347.003539793389,21.217369061124487
55.42,57.54,1376.9076227474498,333.81994431447777
56.05,60.18,1258.6373205974494,18.954215834562547
55.31,60.55,1329.681050130981,17.182520121546816
55.35,62.04,1297.8855289465562,15.958524006810762
56.05,63.38,1200.7996493371108,14.315973143855842
56.1,65.27,1169.123962700413,11.117422958232396
55.49,66.47,1223.5317693870686,8.073408519599468
56.06,69.26,1139.1339271825334,6.267658655440698
56.09,70.39,1129.6971065840526,3.728273589336709
55.52,72.12,1189.786192311907,359.9565645379651
55.32,70.19,1215.9608845179798,3.8921324292541044
55.34,71.22,1210.555049992354,1.7081583226722614
56.06,74.38,1135.2923632489028,355.1727493447129
55.36,73.29,1208.828561106971,357.79747384757314
55.21,50.37,1171.833133348452,225.64510069018854
55.19,53.12,1251.9272228898838,331.48731445489403
55.29,54.52,1286.3718503974849,328.9591901619307
55.11,53.48,1270.7203109209445,331.07504819467044
55.25,55.32,1316.717631523635,327.84406276678436
55.19,56.25,1354.2423997303442,326.6630857699405
54.54,56.57,1426.105357435468,327.8127205436948
55.1,59.4,1374.4574914535726,18.83351761610669
55.22,59.55,1358.755411406111,18.761752643785883
55.0,57.59,1419.4321086445398,325.367494497473
55.18,61.32,1328.9609498177717,17.01719953866882
55.14,63.19,1301.8821496597043,13.58044430463201
54.55,64.26,1350.6845864332436,11.576609492008231
55.28,65.24,1259.0556898381099,10.385759219687827
55.16,66.3,1261.3780333622517,8.182121519955842
55.15,67.18,1255.38144869742,6.40573978017369
54.46,66.0,1341.1649969971027,8.279214615070032
55.06,67.58,1262.6849122554045,5.5503843884768
54.5,69.09,1312.7706330131202,5.781764426223788
54.54,71.16,1299.5857411311017,1.7120397724719965
55.02,74.35,1250.4171207705467,355.6753063808946
54.56,73.24,1297.6105152052198,358.046076454846
54.3,50.25,1097.5478314412032,229.0035783399628
54.25,51.06,1134.4610036488843,231.58577922556591
54.05,54.55,1311.6150131029685,241.1031093650518
54.35,52.48,1214.9758027788318,234.96608121745632
54.35,53.44,1266.648191864336,237.32634730533027
54.34,54.31,1314.0698709576968,239.3706431697197
54.02,54.11,1284.9280388636403,240.26125877341332
54.45,56.0,1415.2801480862552,328.7993884340975
54.24,56.48,1433.0037999690273,244.2669563307681
54.33,60.18,1440.8447437661143,16.517756985504036
54.01,60.07,1477.0003584702813,16.30568323298803
54.06,61.35,1447.972905203767,15.548266581878636
54.42,63.5,1375.188727770186,12.817958309030871
54.24,62.44,1410.5503487318629,13.926596515714778
54.28,64.52,1376.8607051091674,10.863708451681248
54.22,67.0,1359.4378408345501,6.262764974739014
54.26,70.55,1332.2722810288903,2.8561593866346016
54.22,71.45,1334.6965611184721,1.1052219675798938
54.37,72.35,1317.6688715990435,359.82327687406377
54.12,72.58,1345.5706325160063,359.38448431164346
54.12,73.33,1346.7105161746906,357.9432921961187
54.1,74.48,1353.0567563055383,355.75035902669856
53.58,50.22,1045.1898617102222,232.19088198919468
53.38,52.25,1143.3166457102116,238.72243953807987
53.5,57.31,1450.1076877760881,248.733557067621
53.37,55.59,1339.3457466252326,246.12376433984863
53.56,58.2,1507.509831862123,250.00036938702038
53.52,59.12,1547.1692230805345,17.178966522152507
53.21,59.05,1548.4843454414915,252.70174302896731
53.19,65.33,1487.318650191533,8.643587757991725
53.5,69.47,1421.2551706936733,4.651210631302604
53.19,68.06,1465.080199427048,7.017214310435122
53.17,69.21,1459.2714138335573,4.994665723924129
53.38,72.22,1427.7445385190895,0.07257830230014406
53.47,73.53,1419.4363437428083,357.6819348491455
53.15,50.27,1019.2845271434511,234.44998773199865
52.45,52.17,1088.3274402315487,243.12051146217527
52.55,54.43,1232.0193876305598,247.5389317781782
52.57,55.58,1305.2046299240292,249.62491503341766
52.43,55.48,1293.487579763963,250.07968618518652
52.44,58.54,1491.7289723214906,254.9837389208513
52.3,59.42,1545.873417286632,256.7787058976037
53.03,60.4,1575.2251212894087,15.877792149016102
53.13,63.37,1517.1492919636394,11.845185798678017
52.41,62.36,1609.8797236537655,12.810860708353289
52.49,66.58,1553.6930132121877,6.190375962556061
52.32,68.45,1558.2433437139146,5.9515192467629845
52.57,70.13,1521.4059357030458,3.222987223197322
52.58,71.56,1516.912122628165,0.7864543695966404
53.09,74.12,1463.5635024232477,356.7050634683611
59.56,81.59,876.5906245707599,331.53540128341336
59.23,82.5,933.6329334389245,330.59985889782854
59.3,91.01,1089.8165979414819,331.40816738245593
59.04,76.44,826.0295371213374,346.8603957306772
59.13,78.14,842.6973806012217,341.74686679301016
59.03,80.57,903.6439073503567,335.6531551404117
58.42,81.3,982.8137844758811,335.6483473333154
58.38,86.43,1080.1757913808906,342.30231603855134
58.27,76.25,907.3693407609916,348.5992724604392
57.47,77.17,1005.7318350901553,347.3182031345251
58.08,80.35,996.0600224159489,338.6270300767122
58.18,82.53,1037.7038550924217,333.6836409684989
58.23,84.36,1064.1710750845036,346.9506384763442
57.45,85.12,1158.9429529482338,346.3813447497907
58.26,89.22,1149.3165635585776,337.13211199704284
58.27,92.09,1220.1584451053357,332.29051358067505
58.05,93.0,1266.9044687957053,331.4468072974666
58.12,94.45,1302.3259307358708,329.24876438845047
58.25,97.24,1378.4523523752375,325.48830659778326
57.51,97.24,1446.9948845503434,327.3049776473011
57.32,79.22,1053.6509310997064,342.73470357363635
57.05,81.55,1128.8639233180627,338.32762682556586
57.35,83.47,1145.1205271758165,333.99276250569216
57.04,86.13,1218.1621146222574,344.9630587732939
57.27,88.28,1232.0285448378343,340.6956218797174
57.38,92.16,1310.3962225079708,334.1761294121873
57.08,90.42,1297.9010367425326,337.4445389649921
57.12,94.53,1401.3308231154567,331.44042553865233
57.4,99.34,1526.8401352603535,325.37554496365016
56.57,75.18,1083.9381379371605,353.031894935447
56.34,76.38,1119.8475195369622,350.46401590764043
56.23,75.15,1121.2580552843406,353.3320988156576
56.21,78.21,1156.5033795460627,346.6127380943583
56.26,85.58,1294.1460815395842,346.9205783311869
56.32,89.19,1350.0433476833969,340.6963628675602
56.39,90.33,1367.0589788863447,338.7966172946736
56.17,90.3,1389.23336660594,339.20120398253545
56.55,93.08,1417.7325089985723,334.52056178420804
56.3,93.17,1445.2293318603759,334.866255944956
56.51,95.13,1478.3642692953356,331.9431637559881
56.22,98.22,1600.2843161176093,329.0486727035611
55.51,80.02,1260.5690196245282,343.92037787455473
56.15,84.0,1279.6473658516875,335.7174461124675
55.59,82.42,1299.6322257344711,339.4447164591927
55.4,84.24,1362.0252100289817,336.76508274528436
56.07,86.0,1320.705789845663,346.3869648247098
56.04,85.37,1315.1277834293953,347.5296866640273
55.43,86.18,1392.5415553828414,346.76714484509284
56.12,87.45,1338.4495961460343,343.838013197645
56.07,88.31,1359.2272203883365,342.482839211575
56.14,89.35,1372.2018884909533,340.7165809228703
55.45,88.19,1422.9576966797008,343.49218621358585
56.06,91.4,1425.6373397776533,337.7535107868906
56.07,92.12,1441.9086290796572,336.714922518827
56.11,92.37,1444.01200004747,336.29813578741835
56.0,92.53,1459.2062488071945,336.2689038991262
55.48,94.2,1555.0342900517085,334.98676133457053
55.43,93.44,1540.224982006595,336.0270362755383
56.12,95.41,1524.7745222231122,332.3629556385299
55.38,95.28,1594.4892003306652,333.85654821529016
56.09,99.18,1643.5263427844843,328.3498840451933
55.57,98.0,1655.8470674046057,330.52658938842586
55.17,76.46,1249.0951169955115,351.28064618632123
55.12,75.58,1247.0056619761617,353.10382477358365
55.22,78.22,1263.983942418791,347.7354479568227
55.18,79.37,1285.1633141863178,345.5755663402335
55.06,80.58,1318.5454506345673,343.50401625382926
55.02,82.11,1352.6034987644061,340.89140112135584
55.18,82.45,1343.0622870092682,340.06761422879697
55.18,83.36,1363.4760189919011,338.5605180492918
55.02,82.54,1361.7402781329456,340.1692133402934
55.14,84.24,1388.6372154640508,337.2284134449974
55.23,86.04,1412.2148402910625,347.2001241347104
55.0,86.48,1443.4457777731511,346.71325302937635
55.18,89.49,1476.1278596855238,341.85796158861
55.13,87.39,1443.5202368431296,345.1293542487305
55.23,91.36,1510.5508505869393,339.1105829675542
55.06,90.5,1509.4541698180471,340.55759818639694
55.07,93.2,1570.85449271669,336.9102346543283
55.15,94.53,1597.1117729486443,335.13483996910776
54.53,99.02,1788.4875076860442,331.34277302796795
54.4,75.06,1323.0116902965456,354.51765624358393
54.43,76.43,1330.2106564378014,351.86781344576156
54.22,77.17,1360.594877785253,350.62823180698075
54.42,78.4,1353.3894999413808,348.19631304699004
54.4,81.03,1397.1125976028516,343.5838330116602
54.18,80.3,1407.877263585968,345.09011907863936
54.22,81.57,1426.3759120296459,342.91364717473294
54.18,83.23,1464.668445531758,340.3224834346559
54.2,84.13,1482.9734975625738,338.9269680209576
54.2,86.0,1523.5738086477747,348.1992088407692
54.45,88.49,1535.0946548799132,344.21411876207185
54.3,89.56,1570.7409329674567,342.851385991347
54.2,89.17,1574.0548904853472,343.51544335067246
54.22,92.08,1631.9464428918095,339.56846756163304
54.23,93.3,1659.5979146649079,338.0278368368979
54.13,96.58,1755.9421859587662,334.43519515899357
54.23,97.47,1771.4433669991024,333.3557195148836
53.49,76.32,1432.8140483730754,352.6448872137235
53.21,75.27,1456.0444444494453,354.63747172654143
53.58,79.14,1454.8413029704466,347.67980537264765
53.42,78.04,1458.0111018012713,349.6882898068272
53.37,79.33,1480.3455849648049,347.5535445420281
53.48,81.2,1498.515730297804,344.4023956604998
53.16,80.46,1520.3258855188235,345.91812742229786
53.49,83.55,1544.0071540616786,340.7952354554361
53.45,84.57,1571.1868502446416,339.3810881801191
53.24,82.36,1545.8107473275634,342.88336834651125
53.24,83.42,1567.4994183950694,341.3111616828286
53.44,87.11,1621.6761935999073,347.1969274512084
53.28,85.55,1612.3058604449063,338.27106227395575
53.2,87.1,1647.5646139204948,347.41216313813163
53.41,88.03,1639.0907798575354,345.9244486301162
53.38,88.34,1647.3925617185016,345.5222651270104
53.17,89.1,1682.9496388999032,344.6912272202923
53.46,91.19,1692.2913683180393,341.65075937623385
53.43,90.22,1675.9296730764133,342.9386847756563
53.45,91.24,1694.3902450534292,341.59871898202164
53.18,92.25,1744.5043687970003,340.6603345936242
53.53,92.4,1711.1966642363404,340.0543096394124
53.43,94.09,1761.4702395904687,338.17760199141014
53.57,98.49,1867.0064479546143,333.35821947953224
53.38,98.13,1875.374733299503,333.9824880014122
53.58,78.39,1444.8160434264992,348.9593389591727
53.04,82.18,1563.6104102910995,343.38738247081875
52.31,82.46,1646.8086740450174,343.77887918273035
52.41,84.57,1679.9055029987555,340.74088244455754
52.52,87.17,1722.4295214966298,347.8533048111827
52.49,88.27,1742.267632939646,346.40874783280606
52.48,89.53,1764.573225599382,344.78494864026135
53.03,90.55,1724.8945466923499,342.94153118038446
53.08,94.28,1802.3035394033132,338.4128159586234
52.53,93.01,1829.6333162626481,340.51366263679034
52.3,99.49,2023.3003074902165,334.2201836183798
59.45,103.18,1456.5668517671043,329.83241334672505
59.17,106.1,1513.484071400566,359.4464841920593
59.15,108.14,1519.426161625306,356.89161717088393
59.27,112.35,1456.0235280964973,99.69018902560776
59.54,117.35,1188.1748546534263,107.89772724248081
59.02,121.45,949.7481611166439,112.85118437882204
58.58,101.05,1482.316821126008,320.86748375270054
58.02,102.44,1576.2350861863504,333.39574374974546
58.16,105.51,1625.6770924559157,0.12901548312811428
58.06,108.41,1641.3054396082516,356.80422260144445
58.44,111.14,1513.404467644429,94.85148943814215
58.51,112.54,1433.1978224639722,96.65222671006
58.19,112.52,1430.6727529949308,95.23824074632603
58.34,116.0,1231.157248951251,100.04766718455312
59.03,119.48,1055.4850000661706,108.94186736536017
57.06,105.0,1740.7470952091846,332.59583452094
57.2,107.04,1733.5199513146758,358.47983204340875
57.46,108.04,1693.418361750274,88.24117078580139
57.4,111.4,1492.374623307563,90.77745900450185
57.51,114.12,1330.2964351567373,93.81891103262416
57.48,114.05,1334.254348279675,93.60733057309045
57.5,117.4,1135.2054155622536,97.41501727706452
56.04,101.5,1725.9536481915206,326.34653503137247
56.12,102.5,1753.4217216804147,325.36684613314645
56.48,105.48,1811.4804434342395,333.1042762320976
56.03,105.5,1856.7890244684577,333.7669624333831
56.17,107.34,1746.760665196955,83.11029588421445
56.22,114.38,1312.2997181566304,87.91374537540719
56.3,115.4,1249.0928083875172,89.08150801053614
56.55,118.22,1076.1923957802264,92.93406053362213
56.39,117.34,1129.5703054165288,91.18613737556444
56.0,119.27,1009.494685103654,90.58700538464183
56.35,121.29,886.460811649782,94.96024911365043
56.5,124.52,691.9453829209506,100.81351029537888
55.23,100.58,1770.935036368058,328.6885173519455
55.37,102.19,1811.9561105875569,327.0667603100554
55.5,104.14,1868.40061155049,325.3348930223237
55.29,105.29,1888.755439278981,79.06208953113014
55.43,109.04,1652.5632939594914,81.36092765029463
55.47,109.33,1633.8192123232504,81.65769874902969
55.09,107.37,1763.2198227795943,79.34883561017307
55.07,109.45,1633.3214242647794,80.2085589104093
55.28,113.38,1383.069991179798,82.93208690245967
55.16,113.08,1403.660511826614,82.24956837583613
55.48,115.26,1262.6179248942467,84.88516812905834
55.07,116.45,1192.2640587100207,83.41829668692014
55.55,117.32,1132.7121292755637,86.48903676882162
55.26,120.4,940.5222860486508,86.6214526312313
55.58,124.53,679.5581980271136,92.36182999115965
55.18,123.1,769.9206340732873,87.6808592966459
55.11,124.4,687.669557432898,87.88893890137444
54.36,100.38,1847.8263962130743,330.37695189834903
54.11,100.05,1861.5894169408944,331.0786696487684
54.25,103.15,1950.0871653003055,328.283297232582
54.48,105.13,1916.3984560913734,135.1790891497575
54.3,107.08,1799.7995601174086,76.54330146279341
54.21,109.31,1661.0846610621213,76.96701332583336
54.02,108.16,1738.9019761072102,75.9372438775718
54.51,111.09,1541.3180354238532,78.70455353280204
54.19,110.19,1605.7951756703644,77.16692783205656
54.12,111.57,1519.875817134633,77.29954583989678
54.37,113.08,1418.137273926253,78.78813294232111
54.27,116.31,1214.5962432723757,79.2301832204974
54.03,115.01,1302.8770226257573,77.76025945932719
54.26,119.54,1008.5060020492076,79.85375769147959
54.02,122.54,821.4639520849549,78.66969406319771
53.56,102.03,1978.5632219048987,330.2664797006433
53.2,101.11,1983.8832190784744,331.5648097876827
53.36,102.32,1971.002182425628,137.09492889898382
53.43,103.2,1932.3605262817985,128.67448289290428
53.1,103.05,1916.8947118426668,138.14819640391443
53.08,103.46,1894.5994611259678,128.31091330283874
53.06,106.49,1741.5485674419583,134.79948003323932
53.58,105.52,1828.0385441957199,133.9059886716944
53.06,105.32,1798.2841735996815,132.16757576097132
53.51,108.36,1694.624378838013,140.38369844904418
54.25,109.01,1679.082247136998,77.01597098674529
53.37,109.38,1640.3946692583052,142.65333636925703
53.12,107.2,1713.2127903312837,136.61590370778026
53.16,108.45,1660.9410664399568,139.77569335269345
53.11,111.43,1538.6902522177286,147.66514324311788
53.13,112.46,1490.8210090879854,73.48330921474775
53.55,113.25,1427.739939202555,75.30791154913311
53.35,113.46,1420.1089149591924,74.48372766856176
53.17,112.47,1488.922938586985,73.64524528044223
53.34,115.34,1300.1241259020144,74.56613949728148
53.1,115.5,1297.1987482435475,73.64829917233487
53.04,117.29,1184.457439425938,73.23373166623236
53.44,119.47,1032.7636429251952,75.14748987805564
53.32,118.43,1102.8358860426458,74.5853819129656
53.06,119.13,1066.1110711692447,73.01231791348744
53.52,120.53,962.6574670767634,75.4764724411524
53.58,121.56,895.0960680668102,75.66212802641434
53.28,122.24,860.5861732623059,73.34246998009718
53.2,121.33,921.1398647591725,73.18340827097887
54.0,123.58,755.3058683912562,78.37591015820891
53.28,123.54,777.931909884494,72.62534138343693
52.58,101.59,1943.4853299200468,133.79952033891954
52.03,101.04,1929.6464431489799,131.3477114766505
52.16,104.21,1786.7480167739466,138.74724458251683
52.47,103.38,1850.074708759527,137.5079308652558
52.49,104.46,1801.1178553759491,128.82509637853616
52.33,103.03,1854.9092370099452,136.389781388894
52.29,103.51,1829.3624669289065,137.39797745700514
52.34,107.08,1657.0473977236204,134.30912219654675
52.02,105.24,1726.9657393268137,129.21479657784386
52.03,106.39,1667.8724748551804,131.83396388065916
52.59,108.17,1625.7123171284618,137.6453101814435
52.1,109.46,1526.935772488294,139.72948126002348
52.56,110.29,1531.795360215084,143.17854189168133
52.32,111.33,1469.035160010128,145.5679463263557
52.44,113.16,1415.4647355317668,151.42597643073145
52.07,112.4,1405.9049993966873,148.21197513865434
52.01,113.2,1372.3159351475115,150.61703526554982
52.39,115.1,1347.146309158456,70.47575131578321
52.33,116.12,1284.2110061737044,70.00877032945522
52.32,117.0,1228.440010617168,69.73183250190897
52.02,116.31,1284.2926667790057,68.53819857642395
52.42,118.48,1130.3269916816303,69.73330786082431
52.16,117.42,1207.9866464127194,68.82064531929046
52.45,120.02,1031.3825176355085,69.19529113927399
51.41,100.59,1908.924090814618,128.89025170579612
51.42,102.27,1821.2947555746973,132.49535795480813
51.41,102.1,1829.2669619777269,132.0951751057579
51.44,102.32,1820.2468194067512,132.65635102254112
51.39,103.4,1762.3557532538998,134.99061437785167
51.44,103.42,1765.3128621704236,135.16158868087985
51.32,103.36,1758.8346728017445,134.7222784100196
51.1,103.4,1739.703401001202,134.25864084577302
51.43,105.52,1666.522562901873,140.28903653855036
51.48,107.26,1582.4407548144509,132.33617430194437
51.34,105.07,1679.1376906673001,138.9246194465352
51.06,106.39,1596.4350578319577,141.69435432713635
51.01,107.5,1535.087880438418,131.52492919465823
51.19,108.51,1497.2413131256958,134.63898207470146
51.44,111.58,1379.1532862913443,144.0896604900554
51.21,110.3,1413.986079817544,139.6284751827618
51.33,111.1,1389.3075622020044,142.32944203121195
51.21,112.29,1329.8601663961658,145.71296191423858
51.03,111.46,1347.5666677514469,142.5923071755094
51.51,112.38,1354.1247578382338,146.78138779205494
51.37,114.2,1276.9182670040307,152.54231620330881
51.29,114.33,1264.8695447784253,152.81917538829452
51.12,113.43,1278.6882522157434,149.27185751278842
51.07,114.33,1243.1576777885302,152.31086651597684
51.51,116.01,1240.0020759822048,159.39322581293197
51.35,116.38,1214.4952651150586,160.5123616330228
51.39,117.34,1198.5894168760144,164.30623703227252
51.35,118.28,1178.6522286902234,168.00874830786972
51.19,119.37,1129.209919827092,62.908405961518724
50.44,102.5,1737.0343375871826,130.44779535378598
50.25,103.37,1676.6612687544748,131.92866906209116
50.31,104.5,1622.8773496331864,134.8349544347284
50.38,105.19,1594.325133564259,136.77909621221943
50.22,106.27,1529.7730622479492,139.23139724413699
50.36,107.35,1493.5000305389049,142.6428070421257
50.22,108.45,1426.6835677808322,131.44609075065398
49.26,108.54,1344.4310718064328,143.33594462452714
50.34,110.12,1350.4799022648513,136.4660133568524
50.09,110.21,1325.985087628569,135.91837300303746
50.01,111.11,1275.7590229852046,138.39193243164954
49.34,111.58,1197.758370543831,137.61993070418805
50.38,113.35,1211.7543156824224,147.01993958897867
50.17,113.17,1199.3842572158273,145.77435225461085
50.57,115.35,1161.514793521581,154.96218549948708
